timestamp,tick,usedNodes,freeNodes
2024-04-29T08:12:36.003Z,80,28,72
2024-04-29T08:12:38.002Z,81,28,72
2024-04-29T08:12:40.001Z,82,28,72
2024-04-29T08:12:42.002Z,83,28,72
2024-04-29T08:12:44.002Z,84,28,72
2024-04-29T08:12:46.006Z,85,18,82
2024-04-29T08:12:48.003Z,86,18,82
2024-04-29T08:12:50.002Z,87,23,77
2024-04-29T08:12:52.002Z,88,28,72
2024-04-29T08:12:54.003Z,89,28,72
2024-04-29T08:12:56.002Z,90,33,67
2024-04-29T08:12:58.002Z,91,33,67
2024-04-29T08:13:00.002Z,92,36,64
2024-04-29T08:13:02.014Z,93,38,62
2024-04-29T08:13:04.003Z,94,43,57
2024-04-29T08:13:06.002Z,95,48,52
2024-04-29T08:13:08.003Z,96,58,42
2024-04-29T08:13:10.003Z,97,58,42
2024-04-29T08:13:12.003Z,98,58,42
2024-04-29T08:13:14.002Z,99,58,42
2024-04-29T08:13:16.003Z,100,58,42
2024-04-29T08:13:18.016Z,101,53,47
2024-04-29T08:13:20.012Z,102,48,52
2024-04-29T08:13:22.002Z,103,48,52
2024-04-29T08:13:24.015Z,104,43,57
2024-04-29T08:13:26.002Z,105,43,57
2024-04-29T08:13:28.003Z,106,43,57
2024-04-29T08:13:30.029Z,107,35,65
2024-04-29T08:13:32.023Z,108,25,75
2024-04-29T08:13:34.023Z,109,10,90
2024-04-29T08:13:36.011Z,110,0,100
2024-04-29T08:13:38.001Z,111,0,100
2024-04-29T08:13:40.001Z,112,0,100
2024-04-29T08:13:42.002Z,113,0,100
2024-04-29T08:13:44.001Z,114,0,100
2024-04-29T08:13:46.002Z,115,0,100
2024-04-29T08:13:48.002Z,116,0,100
2024-04-29T08:13:50.002Z,117,0,100
2024-04-29T08:13:52.001Z,118,0,100
2024-04-29T08:13:54.001Z,119,0,100
2024-04-29T08:13:56.002Z,120,0,100
2024-04-29T08:13:58.002Z,121,0,100
2024-04-29T08:14:00.003Z,122,0,100
2024-04-29T08:14:02.001Z,123,0,100
