timestamp,tick,usedNodes,freeNodes
2024-04-29T08:08:12.011Z,121,25,75
2024-04-29T08:08:14.003Z,122,25,75
2024-04-29T08:08:16.003Z,123,20,80
2024-04-29T08:08:18.016Z,124,10,90
2024-04-29T08:08:20.011Z,125,5,95
2024-04-29T08:08:22.003Z,126,5,95
2024-04-29T08:08:24.002Z,127,5,95
2024-04-29T08:08:26.002Z,128,5,95
2024-04-29T08:08:28.002Z,129,5,95
2024-04-29T08:08:30.002Z,130,5,95
2024-04-29T08:08:32.003Z,131,5,95
2024-04-29T08:08:34.002Z,132,5,95
2024-04-29T08:08:36.011Z,133,0,100
2024-04-29T08:08:38.002Z,134,0,100
2024-04-29T08:08:40.001Z,135,0,100
2024-04-29T08:08:42.002Z,136,0,100
2024-04-29T08:08:44.002Z,137,0,100
2024-04-29T08:08:46.002Z,138,0,100
2024-04-29T08:08:48.002Z,139,0,100
2024-04-29T08:08:50.001Z,140,0,100
2024-04-29T08:08:52.002Z,141,0,100
